label,count,cluster_id,anchor_key,anchor_display,anchor_category,value_type,reason,normalized
Bank Customer Service Phone Number,14,1,CUSTOMER_SUPPORT_PHONE_NUMBER,Customer Support Phone Number,contact,PHONE,cluster->new_anchor,bank customer service phone number
Bank Customer Service Number,6,1,CUSTOMER_SUPPORT_PHONE_NUMBER,Customer Support Phone Number,contact,TEXT,cluster->new_anchor,bank customer service number
Bank Support Phone Number,2,1,CUSTOMER_SUPPORT_PHONE_NUMBER,Customer Support Phone Number,contact,PHONE,cluster->new_anchor,bank support phone number
Bank Customer Support Number,1,1,CUSTOMER_SUPPORT_PHONE_NUMBER,Customer Support Phone Number,contact,TEXT,cluster->new_anchor,bank customer support number
Customer Service Hotline Number,1,1,CUSTOMER_SUPPORT_PHONE_NUMBER,Customer Support Phone Number,contact,PHONE,cluster->new_anchor,customer service phone number
Customer Support Phone Number.,66,35,CUSTOMER_SUPPORT_PHONE_NUMBER,Customer Support Phone Number.,contact,PHONE,cluster->new_anchor,customer support phone number.
Customer Support Number.,15,35,CUSTOMER_SUPPORT_PHONE_NUMBER,Customer Support Phone Number.,contact,TEXT,cluster->new_anchor,customer support number.
Customer Phone Support,13,35,CUSTOMER_SUPPORT_PHONE_NUMBER,Customer Support Phone Number.,contact,PHONE,cluster->new_anchor,customer phone support
Customer Support Start Time,1,762,CUSTOMER_SUPPORT_START_TIME,Customer Support Start Time,contact,TEXT,cluster->new_anchor,customer support start time
Customer Support Team,584,8,CUSTOMER_SUPPORT_TEAM,Customer Support Team,contact,TEXT,cluster->new_anchor,customer support team
Customer Support,153,8,CUSTOMER_SUPPORT_TEAM,Customer Support Team,contact,TEXT,cluster->new_anchor,customer support
Mortgage Customer Support Team,7,8,CUSTOMER_SUPPORT_TEAM,Customer Support Team,contact,TEXT,cluster->new_anchor,mortgage customer support team
Mortgage Hỗ trợ Khách hàng,3,8,CUSTOMER_SUPPORT_TEAM,Customer Support Team,contact,TEXT,cluster->new_anchor,mortgage support customer
Customer Support team,1,8,CUSTOMER_SUPPORT_TEAM,Customer Support Team,contact,TEXT,cluster->new_anchor,customer support team
Customer Support Team Address,1,763,CUSTOMER_SUPPORT_TEAM_ADDRESS,Customer Support Team Address,contact,ADDRESS,cluster->new_anchor,customer support team address
"Customer Support Team, hoặc bất kỳ tài liệu liên quan khác",1,764,CUSTOMER_SUPPORT_TEAM_HOAC_BAT_KY_TAI_LIEU_LIEN_QUAN_KHAC,"Customer Support Team, hoặc bất kỳ tài liệu liên quan khác",contact,TEXT,cluster->new_anchor,customer support team hoac bat ky tai lieu lien quan khac
Customer support web,1,773,CUSTOMER_SUPPORT_WEB,Customer support web,contact,TEXT,cluster->new_anchor,customer support web
Trang web hỗ trợ khách hàng,1,773,CUSTOMER_SUPPORT_WEB,Customer support web,contact,TEXT,cluster->new_anchor,trang web support customer
Trang web hỗ trợ khách hàng Email,1,773,CUSTOMER_SUPPORT_WEB,Customer support web,contact,EMAIL,cluster->new_anchor,trang web support customer email
Trang web hỗ trợ khách hàng số,1,773,CUSTOMER_SUPPORT_WEB,Customer support web,contact,TEXT,cluster->new_anchor,trang web support customer so
Customer Support Website Number,1,765,CUSTOMER_SUPPORT_WEBSITE_NUMBER,Customer Support Website Number,contact,URL,cluster->new_anchor,customer support url number
Customer Website Support Number,1,765,CUSTOMER_SUPPORT_WEBSITE_NUMBER,Customer Support Website Number,contact,URL,cluster->new_anchor,customer url support number
Customer Support Working Hours,1091,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,customer support hours
Customer Support Work Hours,319,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,customer support work hours
Customer Support Hours,64,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,customer support hours
Customer Work Hours,4,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,customer work hours
Customer Hỗ trợ Hours,2,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,customer support hours
Các khoản hỗ trợ khách hàng Work Hours,1,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,cac khoan support customer work hours
Các khoản hỗ trợ khách hàng giờ làm việc,1,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,cac khoan support customer hours
Hiện khoản Hỗ trợ Khách hàng Work Hours,1,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,hien khoan support customer work hours
Hiện khoản hỗ trợ khách hàng Working Hours,1,5,CUSTOMER_SUPPORT_WORKING_HOURS,Customer Support Working Hours,contact,HOURS,cluster->new_anchor,hien khoan support customer hours
Customer Support Work Hours.,6,207,CUSTOMER_SUPPORT_WORK_HOURS,Customer Support Work Hours.,contact,TEXT,cluster->new_anchor,customer support work hours.
Customer Work Hours.,1,207,CUSTOMER_SUPPORT_WORK_HOURS,Customer Support Work Hours.,contact,TEXT,cluster->new_anchor,customer work hours.
Customer Website URL,1449,4,CUSTOMER_WEBSITE_URL,Customer Website URL,contact,URL,cluster->new_anchor,customer url url
Customer Website,8,4,CUSTOMER_WEBSITE_URL,Customer Website URL,contact,URL,cluster->new_anchor,customer url
Customer URL,6,4,CUSTOMER_WEBSITE_URL,Customer Website URL,contact,URL,cluster->new_anchor,customer url
Customer Website URL.,4,4,CUSTOMER_WEBSITE_URL,Customer Website URL,contact,URL,cluster->new_anchor,customer url url .
Customer URL.,3,4,CUSTOMER_WEBSITE_URL,Customer Website URL,contact,URL,cluster->new_anchor,customer url .
URL Website.,2,4,CUSTOMER_WEBSITE_URL,Customer Website URL,contact,URL,cluster->new_anchor,url url .
Customer Working Hours,5,245,CUSTOMER_WORKING_HOURS,Customer Working Hours,contact,HOURS,cluster->new_anchor,customer hours
Customer Working Hours.,2,245,CUSTOMER_WORKING_HOURS,Customer Working Hours,contact,HOURS,cluster->new_anchor,customer hours .
Customer Hours hỗ trợ.,1,245,CUSTOMER_WORKING_HOURS,Customer Working Hours,contact,HOURS,cluster->new_anchor,customer hours support .
Customer Working Hours và Supporting,1,768,CUSTOMER_WORKING_HOURS_VA_SUPPORTING,Customer Working Hours và Supporting,contact,HOURS,cluster->new_anchor,customer hours va supporting
Custom Phone Support,7,187,CUSTOM_PHONE_SUPPORT,Custom Phone Support,contact,PHONE,cluster->new_anchor,custom phone support
custom_service_service,1,1315,CUSTOM_SERVICE_SERVICE,custom_service_service,contact,TEXT,cluster->new_anchor,custom service service
Custom Support Hours,1,733,CUSTOM_SUPPORT_HOURS,Custom Support Hours,contact,HOURS,cluster->new_anchor,custom support hours
Custom Support Number,2,444,CUSTOM_SUPPORT_NUMBER,Custom Support Number,contact,TEXT,cluster->new_anchor,custom support number
Custom Support Team,1,734,CUSTOM_SUPPORT_TEAM,Custom Support Team,contact,TEXT,cluster->new_anchor,custom support team
C Phone Support,1,637,C_PHONE_SUPPORT,C Phone Support,contact,PHONE,cluster->new_anchor,c phone support
Find ATM,3,339,FIND_ATM,Find ATM,contact,TEXT,cluster->new_anchor,find atm
Find a ATM,1,339,FIND_ATM,Find ATM,contact,TEXT,cluster->new_anchor,find a atm
Find an ATM,1,339,FIND_ATM,Find ATM,contact,TEXT,cluster->new_anchor,find an atm
Find a Branch,1,863,FIND_A_BRANCH,Find a Branch,contact,TEXT,cluster->new_anchor,find a branch
Giờ hỗ trợ khách hàng,1,872,GIO_HO_TRO_KHACH_HANG,Giờ hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,gio support customer
Hành động hỗ trợ khách hàng,1,896,HANH_ONG_HO_TRO_KHACH_HANG,Hành động hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hanh đong support customer
Hành động hỗ trợ khách hàng Điện thoại số,1,896,HANH_ONG_HO_TRO_KHACH_HANG,Hành động hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hanh đong support customer đien thoai so
Help & Support,1,873,HELP_SUPPORT,Help & Support,contact,TEXT,cluster->new_anchor,help & support
Hiện hỗ trợ điện thoại,2,473,HIEN_HO_TRO_IEN_THOAI,Hiện hỗ trợ điện thoại,contact,TEXT,cluster->new_anchor,hien support đien thoai
Hiện ích hỗ trợ khách hàng Điện thoại số,2,473,HIEN_HO_TRO_IEN_THOAI,Hiện hỗ trợ điện thoại,contact,TEXT,cluster->new_anchor,hien ich support customer đien thoai so
Hiện ích khách hàng Điện thoại Số,1,473,HIEN_HO_TRO_IEN_THOAI,Hiện hỗ trợ điện thoại,contact,TEXT,cluster->new_anchor,hien ich customer đien thoai so
Hiện ích điện thoại của khách hàng,1,473,HIEN_HO_TRO_IEN_THOAI,Hiện hỗ trợ điện thoại,contact,TEXT,cluster->new_anchor,hien ich đien thoai cua customer
Điện ích Điện thoại khách hàng,1,473,HIEN_HO_TRO_IEN_THOAI,Hiện hỗ trợ điện thoại,contact,TEXT,cluster->new_anchor,đien ich đien thoai customer
Hiện hỗ trợ khách hàng.,1,880,HIEN_HO_TRO_KHACH_HANG,Hiện hỗ trợ khách hàng.,contact,TEXT,cluster->new_anchor,hien support customer .
Hiện khoản dịch vụ điện thoại của khách hàng,3,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien khoan service đien thoai cua customer
Hiện khoản dịch vụ điện thoại khách hàng,2,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien khoan service đien thoai customer
Hiện khoản hỗ trợ khách hàng Điện thoại số,2,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien khoan support customer đien thoai so
Hiện khoản Dịch vụ Điện thoại,1,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien khoan service đien thoai
Hiện khoản Hỗ trợ Điện thoại,1,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien khoan support đien thoai
Hiện khoản hỗ trợ khách hàng Điện thoại,1,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien khoan support customer đien thoai
Hiện khoản hỗ trợ điện thoại của khách hàng,1,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien khoan support đien thoai cua customer
Hiện khoản hỗ trợ điện thoại khách hàng,1,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien khoan support đien thoai customer
Hiện số điện thoại hỗ trợ khách hàng,1,343,HIEN_KHOAN_DICH_VU_IEN_THOAI_CUA_KHACH_HANG,Hiện khoản dịch vụ điện thoại của khách hàng,contact,TEXT,cluster->new_anchor,hien so đien thoai support customer
Hiện khoản Dịch vụ khách hàng,1,881,HIEN_KHOAN_DICH_VU_KHACH_HANG,Hiện khoản Dịch vụ khách hàng,contact,TEXT,cluster->new_anchor,hien khoan service customer
Hiện khoản hỗ trợ khách hàng,2,474,HIEN_KHOAN_HO_TRO_KHACH_HANG,Hiện khoản hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hien khoan support customer
Hiện hỗ trợ khách hàng,1,474,HIEN_KHOAN_HO_TRO_KHACH_HANG,Hiện khoản hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hien support customer
Hiện khoản hỗ trợ khách hàng.,1,474,HIEN_KHOAN_HO_TRO_KHACH_HANG,Hiện khoản hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hien khoan support customer .
Hiện khoản hỗ trợ Điện thoại.,1,884,HIEN_KHOAN_IEN_THOAI,Hiện khoản Điện thoại.,contact,TEXT,cluster->new_anchor,hien khoan support đien thoai.
Hiện khoản Điện thoại.,1,884,HIEN_KHOAN_IEN_THOAI,Hiện khoản Điện thoại.,contact,TEXT,cluster->new_anchor,hien khoan đien thoai.
Hình chuyển khoản hỗ trợ khách hàng Work Hours,1,900,HINH_CHUYEN_KHOAN_HO_TRO_KHACH_HANG_WORK_HOURS,Hình chuyển khoản hỗ trợ khách hàng Work Hours,contact,HOURS,cluster->new_anchor,hinh chuyen khoan support customer work hours
Hình hỗ trợ khách hàng Điện thoại,1,901,HINH_HO_TRO_KHACH_HANG_IEN_THOAI,Hình hỗ trợ khách hàng Điện thoại,contact,TEXT,cluster->new_anchor,hinh support customer đien thoai
Hôm hỗ trợ khách hàng Điện thoại số,1,901,HINH_HO_TRO_KHACH_HANG_IEN_THOAI,Hình hỗ trợ khách hàng Điện thoại,contact,TEXT,cluster->new_anchor,hom support customer đien thoai so
Học tiền mặt hỗ trợ khách hàng,2,476,HOC_TIEN_MAT_HO_TRO_KHACH_HANG,Học tiền mặt hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hoc tien lost support customer
Học tiền hỗ trợ khách hàng,1,476,HOC_TIEN_MAT_HO_TRO_KHACH_HANG,Học tiền mặt hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hoc tien support customer
Hôm hỗ trợ kích hoạt quốc tế,1,903,HOM_HO_TRO_KICH_HOAT_QUOC_TE,Hôm hỗ trợ kích hoạt quốc tế,contact,TEXT,cluster->new_anchor,hom support activate quoc te
Hôm hỗ trợ điện thoại kích hoạt quốc tế,1,903,HOM_HO_TRO_KICH_HOAT_QUOC_TE,Hôm hỗ trợ kích hoạt quốc tế,contact,TEXT,cluster->new_anchor,hom support đien thoai activate quoc te
Hộp điện thoại hỗ trợ khách hàng,1,919,HOP_IEN_THOAI_HO_TRO_KHACH_HANG,Hộp điện thoại hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hop đien thoai support customer
Nhà hỗ trợ khách hàng số điện thoại,1,919,HOP_IEN_THOAI_HO_TRO_KHACH_HANG,Hộp điện thoại hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,nha support customer so đien thoai
Nhà hỗ trợ khách hàng Điện thoại số,1,919,HOP_IEN_THOAI_HO_TRO_KHACH_HANG,Hộp điện thoại hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,nha support customer đien thoai so
Hộp đơn dịch vụ của công ty URL,1,921,HOP_ON_DICH_VU_CUA_CONG_TY_URL,Hộp đơn dịch vụ của công ty URL,contact,URL,cluster->new_anchor,hop đon service cua cong ty url
Hộp đơn dịch vụ điện thoại,1,922,HOP_ON_DICH_VU_IEN_THOAI,Hộp đơn dịch vụ điện thoại,contact,TEXT,cluster->new_anchor,hop đon service đien thoai
Hộp đơn hỗ trợ khách hàng,1,923,HOP_ON_HO_TRO_KHACH_HANG,Hộp đơn hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,hop đon support customer
Hộp đơn hỗ trợ khách hàng Work Hours,1,923,HOP_ON_HO_TRO_KHACH_HANG,Hộp đơn hỗ trợ khách hàng,contact,HOURS,cluster->new_anchor,hop đon support customer work hours
Hiện hỗ trợ khách hàng Working Hours,1,879,HO_TRO_KHACH_HANG_WORK_HOURS,hỗ trợ khách hàng Work Hours,contact,HOURS,cluster->new_anchor,hien support customer hours
Hiện ích hỗ trợ khách hàng Work Hours,1,879,HO_TRO_KHACH_HANG_WORK_HOURS,hỗ trợ khách hàng Work Hours,contact,HOURS,cluster->new_anchor,hien ich support customer work hours
Hiện ích hỗ trợ khách hàng Working Hours,1,879,HO_TRO_KHACH_HANG_WORK_HOURS,hỗ trợ khách hàng Work Hours,contact,HOURS,cluster->new_anchor,hien ich support customer hours
Tài hỗ trợ khách hàng Work Hours,1,879,HO_TRO_KHACH_HANG_WORK_HOURS,hỗ trợ khách hàng Work Hours,contact,HOURS,cluster->new_anchor,tai support customer work hours
hỗ trợ khách hàng Work Hours,1,879,HO_TRO_KHACH_HANG_WORK_HOURS,hỗ trợ khách hàng Work Hours,contact,HOURS,cluster->new_anchor,support customer work hours
Điểm hỗ trợ Công ty vay,1,1395,IEM_HO_TRO_CONG_TY_VAY,Điểm hỗ trợ Công ty vay,contact,TEXT,cluster->new_anchor,điem support cong ty vay
Điểm hỗ trợ khách hàng,2,572,IEM_HO_TRO_KHACH_HANG,Điểm hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,điem support customer
Điểm Email Hỗ trợ Khách hàng,1,572,IEM_HO_TRO_KHACH_HANG,Điểm hỗ trợ khách hàng,contact,EMAIL,cluster->new_anchor,điem email support customer
Điểm Hỗ trợ Khách hàng,1,572,IEM_HO_TRO_KHACH_HANG,Điểm hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,điem support customer
Điểm hỗ trợ khách hàng Email Địa chỉ,1,572,IEM_HO_TRO_KHACH_HANG,Điểm hỗ trợ khách hàng,contact,EMAIL,cluster->new_anchor,điem support customer email đia chi
Điểm hỗ trợ khách hàng cho vay,1,1397,IEM_HO_TRO_KHACH_HANG_CHO_VAY,Điểm hỗ trợ khách hàng cho vay,contact,TEXT,cluster->new_anchor,điem support customer cho vay
Điểm hỗ trợ khách hàng Work Hours,1,1396,IEM_HO_TRO_KHACH_HANG_WORK_HOURS,Điểm hỗ trợ khách hàng Work Hours,contact,HOURS,cluster->new_anchor,điem support customer work hours
Điểm hỗ trợ khách hàng giờ làm việc,1,1396,IEM_HO_TRO_KHACH_HANG_WORK_HOURS,Điểm hỗ trợ khách hàng Work Hours,contact,HOURS,cluster->new_anchor,điem support customer hours
Điểm toán hỗ trợ khách hàng,1,1407,IEM_TOAN_HO_TRO_KHACH_HANG,Điểm toán hỗ trợ khách hàng,contact,TEXT,cluster->new_anchor,điem toan support customer
Điện tích Hỗ trợ Điện thoại,1,1414,IEN_TICH_HO_TRO_IEN_THOAI,Điện tích Hỗ trợ Điện thoại,contact,TEXT,cluster->new_anchor,đien tich support đien thoai
Điều Dịch vụ,1,1334,IEU_DICH_VU,Điều Dịch vụ,contact,TEXT,cluster->new_anchor,đieu service
Điều/Điều dịch vụ,1,1334,IEU_DICH_VU,Điều Dịch vụ,contact,TEXT,cluster->new_anchor,đieu đieu service
Điều email dịch vụ khách hàng,12,129,IEU_EMAIL_DICH_VU_KHACH_HANG,Điều email dịch vụ khách hàng,contact,EMAIL,cluster->new_anchor,đieu email service customer
Điều Email Dịch vụ khách hàng,5,129,IEU_EMAIL_DICH_VU_KHACH_HANG,Điều email dịch vụ khách hàng,contact,EMAIL,cluster->new_anchor,đieu email service customer
Điều email Dịch vụ khách hàng,2,129,IEU_EMAIL_DICH_VU_KHACH_HANG,Điều email dịch vụ khách hàng,contact,EMAIL,cluster->new_anchor,đieu email service customer
